org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,High Risk,Surgery - Not Otherwise Specified,1414,112,1310,1302,0.07855981267489079,0.033700076546029946,9262.190679396475,9793.81443298969,1.0,8,0.07920792079207921,0.9207920792079208,9264.497878359265,0.09647039410255269,0.07095429514265612,0.025516098959896566,3,True no-slot bottleneck
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,High Risk,Surgery - Vascular,1019,59,933,960,0.05564795394793671,0.02638018657602609,9185.93925977129,9779.411764705883,1.0,8,0.05789990186457311,0.9421000981354268,9156.03532875368,0.09800116446903673,0.0828101757305297,0.015190988738507022,3,True no-slot bottleneck
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,High Risk,Urology,3577,147,3321,3430,0.041634669949904626,0.02578939111458796,9284.154674757036,9742.64705882353,1.0,12,0.0410958904109589,0.9589041095890412,9284.316466312552,0.06358710957861254,0.02580361145397714,0.0377834981246354,3,True no-slot bottleneck
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Monitor,Diagnostic Imaging,10716,10748,1018,337,1.0065285195374853,0.09067823275253581,901.4439796209828,3231.5521628498727,0.45454545454545453,11,1.0029861888764464,-0.002986188876446416,949.9813363195223,1.0429073041897017,0.9543486634412455,0.08855864074845621,1,Volatile access pattern
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,2WW,17834,6543,11170,11291,0.3662679977406246,0.026441073097923092,6268.475452324534,6496.783770410688,1.0,8,0.3668834809913648,0.6331165190086352,6263.317259167882,0.3255474074326256,0.3620392934933212,-0.03649188606069559,2,Emerging deterioration
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Dermatology,4100,10,41,4090,0.002394032256272186,0.0019739826328344433,99.18230606499105,183.2460732984293,0.0,12,0.0024390243902439024,0.9975609756097561,100.0,0.0020366915422885576,0.002222788380946051,-0.00018609683865749346,0,High-volume conversion deficit
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Diabetic Medicine,1896,0,4,1896,0.0,0.0,18.872871795747184,64.51612903225806,0.0,12,0.0,1.0,21.09704641350211,0.0,0.0,0.0,0,High-volume conversion deficit
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Diagnostic Physiological Measurement,5344,452,1293,4892,0.08538370570150562,0.01596256183900947,2411.839608970718,2992.3273657289,1.0,12,0.0845808383233533,0.9154191616766467,2419.5359281437127,0.08661075138132736,0.08167223982423344,0.004938511557093919,3,True no-slot bottleneck
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,"Ear, Nose & Throat",5347,142,55,5205,0.026414711703880683,0.011890171806945809,102.3321144060129,479.6163069544364,0.0,12,0.026556947821208154,0.9734430521787918,102.86141761735553,0.029122011077588147,0.031062484034221464,-0.0019404729566333163,0,High-volume conversion deficit
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Neurology,2441,15,100,2426,0.006194877346039081,0.005589132393578475,412.05183894367843,725.3886010362694,0.25,12,0.0061450225317492835,0.9938549774682507,409.6681687832855,0.007552592089243751,0.006818773375201652,0.0007338187140420987,0,High-volume conversion deficit
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Ophthalmology,1326,101,49,1225,0.07902454770742269,0.03979725950021813,386.33734071529267,693.0693069306931,0.2727272727272727,11,0.07616892911010557,0.9238310708898945,369.5324283559578,0.03597436607014739,0.12111052353252248,-0.0851361574623751,0,High-volume conversion deficit
06T,NHS Suffolk and North East Essex ICB - 06T,East of England,Review,Respiratory Medicine,1167,21,94,1146,0.01812771120980296,0.01814238102227404,731.051868321861,4285.714285714285,0.3,10,0.017994858611825194,0.9820051413881749,805.484147386461,0.013196535444779006,0.027962764052989614,-0.014766228608210608,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Monitor,Rheumatology,1162,587,1,575,0.5126021285715838,0.1319946310033689,9.578544061302681,114.94252873563218,0.0,12,0.5051635111876076,0.4948364888123924,8.605851979345955,0.578481255515905,0.4987264566286536,0.0797547988872514,0,High-volume conversion deficit
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,2WW,8815,1444,2382,7371,0.16132691587383993,0.059092843138387384,2691.0088475417047,3100.2638522427437,1.0,11,0.1638116846284742,0.8361883153715258,2702.212138400454,0.20884678189325578,0.17169029642455036,0.037156485468705425,2,Emerging deterioration
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Cardiology,2878,168,110,2710,0.05593975430486023,0.048836830877394606,383.90354317496934,686.695278969957,0.18181818181818182,11,0.05837387074357193,0.9416261292564281,382.2098679638638,0.01649060665698556,0.024374491874339616,-0.007883885217354055,0,High-volume conversion deficit
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Children's & Adolescent Services,4225,1532,2217,2693,0.3680664715865749,0.1484608360908752,5273.270159700186,5932.721712538226,1.0,12,0.362603550295858,0.637396449704142,5247.337278106509,0.5092828110948411,0.37252477631026526,0.13675803478457582,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Diagnostic Imaging,13842,0,2,13842,0.0,0.0,1.5702830618110706,9.72762645914397,0.0,12,0.0,1.0,1.4448779078167893,0.0,0.0,0.0,0,High-volume conversion deficit
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,"Ear, Nose & Throat",1335,295,1164,1040,0.21848163484982405,0.04733332153397187,8786.505863017515,9421.965317919075,1.0,7,0.2209737827715356,0.7790262172284644,8719.101123595505,0.2489997834194609,0.17328954910532388,0.07571023431413704,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,GI and Liver (Medicine and Surgery),2658,931,329,1727,0.3503675211566291,0.034185377533505916,1239.3214221425408,2072.072072072072,1.0,11,0.35026335590669677,0.6497366440933032,1237.772761474793,0.3451875671637932,0.3329438938575994,0.012243673306193747,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Gynaecology,2560,1343,2101,1217,0.5280037020096658,0.11653942561348454,8229.351046323294,9691.629955947137,1.0,12,0.524609375,0.47539062499999996,8207.03125,0.4196613190730838,0.49532297160614336,-0.07566165253305956,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Neurology,1532,283,193,1249,0.19126666509383605,0.13984196223914694,1252.5480524956595,1768.7074829931973,1.0,12,0.18472584856396868,0.8152741514360313,1259.7911227154045,0.2917703666832587,0.12880674919577925,0.16296361748747942,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Orthopaedics,3880,1569,2642,2311,0.40822270977146596,0.07619529466125408,6796.180436176481,7675.070028011205,1.0,12,0.4043814432989691,0.5956185567010309,6809.278350515464,0.44150172953142336,0.3521709831371093,0.08933074639431404,3,True no-slot bottleneck
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Physiotherapy,7105,10,14,7095,0.0013413172963341853,0.0012928296169869217,20.976954637469117,83.47245409015025,0.0,12,0.0014074595355383533,0.9985925404644617,19.704433497536943,0.0012958052073288333,0.0021481627419059368,-0.0008523575345771035,0,High-volume conversion deficit
07G,NHS Mid and South Essex ICB - 07G,East of England,Review,Urology,1407,399,271,1008,0.282394755672891,0.04985124385795544,1891.0717332713923,2887.323943661972,1.0,11,0.2835820895522388,0.7164179104477613,1926.0838663823738,0.32984627959711016,0.2756282409254089,0.054218038671701274,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,High Risk,Cardiology,3836,1015,4127,2821,0.2582291443330536,0.11565393378134442,10892.969141933272,13066.037735849057,1.0,8,0.2645985401459854,0.7354014598540146,10758.602711157457,0.31873147852041356,0.17997178540376932,0.13875969311664424,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,High Risk,Dermatology,4779,1117,4683,3662,0.23073152336700778,0.05688311179967009,9787.14593866173,11498.05447470817,1.0,11,0.23373090604729022,0.7662690939527098,9799.121155053359,0.2288929087470677,0.23679688395005152,-0.007903975202983832,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,High Risk,Endocrinology and Metabolic Medicine,1358,129,1863,1229,0.09279579380622838,0.026722615454723243,13680.12300175756,17569.06077348066,1.0,9,0.09499263622974963,0.9050073637702504,13718.703976435936,0.08953526161845954,0.08662748704176863,0.0029077745766909052,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Monitor,Surgery - Not Otherwise Specified,1351,1401,464,237,0.9915467336131767,0.5656030560437351,3345.876219660153,6183.574879227052,1.0,8,1.0370096225018506,-0.03700962250185058,3434.4929681717244,0.7998672507633081,0.7267753975714198,0.07309185319188827,1,Volatile access pattern
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,2WW,23215,15598,14231,7617,0.6707954662515231,0.03786910292422936,6143.608781206859,7208.500861573808,1.0,12,0.6718931725177687,0.3281068274822313,6130.088304975232,0.649058577408129,0.6433435100055158,0.005715067402613183,2,Emerging deterioration
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Children's & Adolescent Services,5192,3014,2715,2178,0.5897326883222911,0.150741335427484,5246.45824931366,7929.515418502202,1.0,10,0.5805084745762712,0.4194915254237288,5229.198767334361,0.7720601027295441,0.5422091531368497,0.22985094959269436,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,"Ear, Nose & Throat",3694,2266,4313,1428,0.6257924781167532,0.21056999405257756,11825.929709527758,17017.045454545456,1.0,9,0.6134271792095289,0.38657282079047106,11675.690308608555,0.5543499920293321,0.6263800984528832,-0.07203010642355112,1,Volatile access pattern
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,GI and Liver (Medicine and Surgery),6424,3750,3220,2674,0.5869521088297411,0.058303333246585605,5027.349038087368,8864.6288209607,1.0,12,0.5837484433374844,0.41625155666251556,5012.453300124533,0.588751753597831,0.579470717961284,0.00928103563654703,2,Emerging deterioration
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Gynaecology,3150,1794,2993,1356,0.56815444949249,0.13938287230019333,9482.724422784755,12297.650130548303,1.0,8,0.5695238095238095,0.43047619047619046,9501.587301587302,0.8161235784971734,0.48392114207534487,0.33220243642182856,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Haematology,1177,176,437,1001,0.14859168432473632,0.05525432550732714,3638.46539222743,8588.235294117647,0.9166666666666666,12,0.14953271028037382,0.8504672897196262,3712.8292268479186,0.1911892781855391,0.14433940242763774,0.046849875757901366,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Neurology,1655,320,1380,1335,0.19329083462452518,0.07201791582499018,8341.33136189011,11093.117408906883,1.0,8,0.1933534743202417,0.8066465256797584,8338.368580060423,0.2124056628535912,0.15803961253910973,0.05436605031448147,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Ophthalmology,5667,2709,3554,2958,0.474776676761739,0.06087560164160365,6327.8372609573225,7169.811320754717,1.0,12,0.47803070407623083,0.5219692959237692,6271.395800247044,0.5014805579737923,0.44201644683008157,0.05946411114371075,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Orthopaedics,8393,3531,2181,4862,0.4270974785437653,0.0691026043609314,2519.97169514232,4535.464535464535,1.0,11,0.42070773263433814,0.5792922673656619,2598.5940664839745,0.42334149539713123,0.4240654305829235,-0.0007239351857922793,2,Emerging deterioration
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Pain Management,1206,102,156,1104,0.08584395634795512,0.03494109635583456,1288.0689629455912,2051.2820512820513,1.0,12,0.0845771144278607,0.9154228855721394,1293.5323383084576,0.08266687016687017,0.11337448559670782,-0.030707615429837645,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Respiratory Medicine,1120,344,1305,776,0.3066708700009093,0.1515605973600107,11857.55339732372,17093.023255813954,1.0,11,0.30714285714285716,0.6928571428571428,11651.785714285714,0.41926232650870326,0.251139197842939,0.1681231286657643,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Rheumatology,2293,866,1329,1427,0.38510608301414034,0.12353280849061031,5812.186720871511,8159.509202453987,1.0,11,0.3776711731356302,0.6223288268643699,5795.90056694287,0.2896698832957754,0.33100744284954814,-0.04133755955377272,3,True no-slot bottleneck
07H,NHS Hertfordshire and West Essex ICB - 07H,East of England,Review,Urology,3031,1188,700,1843,0.3955628494699031,0.060515916936918344,2340.0710643796,6587.677725118484,1.0,12,0.39194985153414713,0.6080501484658529,2309.4688221709007,0.3852907559381174,0.44013436084990515,-0.05484360491178775,3,True no-slot bottleneck
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Monitor,Cardiology,2690,1170,39,1520,0.43454548310314745,0.042514219510247656,143.5027564544673,371.90082644628103,0.0,11,0.4349442379182156,0.5650557620817844,144.9814126394052,0.308261026094311,0.4556257414696616,-0.14736471537535062,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,2WW,19103,7391,546,11712,0.3891343680595572,0.03789536689588471,284.8140838942716,425.20491803278685,0.0,12,0.3869025807464796,0.6130974192535203,285.81898131183584,0.3540331744372122,0.39737052633268655,-0.04333735189547433,2,Emerging deterioration
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Children's & Adolescent Services,2607,284,76,2323,0.11077582834834125,0.03189239790534351,292.5193652079494,524.4755244755245,0.08333333333333333,12,0.10893747602608363,0.8910625239739164,291.5228231683928,0.10426161484732553,0.08807873402894441,0.016182880818381123,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Dermatology,2784,69,23,2715,0.024893398320732923,0.00979503823838036,79.54145867346004,304.8780487804878,0.0,10,0.02478448275862069,0.9752155172413793,82.61494252873564,0.02742878822491342,0.05362354520363596,-0.026194756978722537,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Diagnostic Physiological Measurement,1777,8,131,1769,0.004005643212318771,0.007155862569556401,742.2525743269739,1304.3478260869565,0.5833333333333334,12,0.004501969611705121,0.9954980303882949,737.1975239167136,0.0022222222222222222,0.0,0.0022222222222222222,3,True no-slot bottleneck
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,"Ear, Nose & Throat",3127,378,22,2749,0.12195481285594095,0.03975353381464308,67.8428368858089,163.04347826086956,0.0,9,0.12088263511352734,0.8791173648864726,70.35497281739686,0.09551535222630668,0.10957755757204624,-0.014062205345739556,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,GI and Liver (Medicine and Surgery),4298,389,66,3909,0.09334939686097103,0.06972425894501143,153.20216303390427,259.25925925925924,0.0,12,0.0905072126570498,0.9094927873429502,153.55979525360632,0.07701039764103168,0.06724475115321009,0.009765646487821592,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Gynaecology,3525,674,218,2851,0.19151510658520673,0.0323743856096793,611.3509159338574,760.8695652173914,0.8333333333333334,12,0.19120567375886524,0.8087943262411348,618.4397163120567,0.20686135203976344,0.18079333685574514,0.0260680151840183,3,True no-slot bottleneck
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Mental Health - Adults of all ages,3373,1,0,3372,0.0003109452736318408,0.0010771460246075109,0.0,0.0,0.0,12,0.0002964719833975689,0.9997035280166024,0.0,0.0012437810945273632,0.0,0.0012437810945273632,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Neurology,1462,67,23,1395,0.044943357191427044,0.020669496769874215,154.9773741602309,284.3601895734597,0.0,8,0.04582763337893297,0.9541723666210671,157.3187414500684,0.06049540294318676,0.05868423211971815,0.0018111708234686136,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Physiotherapy,11241,29,7,11212,0.0026419761322255537,0.002070002863542469,5.9250316568255785,22.779043280182233,0.0,12,0.0025798416510986566,0.9974201583489013,6.227203985410551,0.005119558535544292,0.002748499684774195,0.002371058850770097,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Rheumatology,1368,130,22,1238,0.0948135224804139,0.04788800381672892,164.3096882316528,279.72027972027973,0.0,9,0.09502923976608187,0.9049707602339181,160.8187134502924,0.06387028510497163,0.10160203780893436,-0.03773175270396273,0,High-volume conversion deficit
07K,NHS Suffolk and North East Essex ICB - 07K,East of England,Review,Urology,2301,207,39,2094,0.08989153297164659,0.022329295632638236,166.53616418707566,304.56852791878174,0.0,12,0.08996088657105607,0.910039113428944,169.4915254237288,0.08141872243835509,0.09032500310117463,-0.008906280662819538,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Monitor,Pain Management,1980,1327,202,653,0.6443467475043003,0.12773132700585363,878.5741735710727,2576.6871165644175,0.3333333333333333,6,0.6702020202020202,0.32979797979797976,1020.2020202020202,0.2930394510000202,0.5721203357480882,-0.27908088474806797,1,Volatile access pattern
09D,NHS Sussex ICB - 09D,South East,Monitor,Sleep Medicine,1194,783,5,411,0.6621528644121043,0.1667387498191172,43.48089480665238,165.28925619834712,0.0,12,0.6557788944723618,0.3442211055276382,41.87604690117253,0.69023133165528,0.6964695657877477,-0.006238234132467713,1,Volatile access pattern
09D,NHS Sussex ICB - 09D,South East,Review,2WW,19713,366,38,19347,0.018729122724291,0.006422800227305051,19.659432949545348,69.13890634820868,0.0,12,0.018566428245320347,0.9814335717546796,19.276619489676865,0.011955600907927294,0.018891580059260404,-0.006935979151333109,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Cardiology,5715,49,13,5666,0.00860467725201323,0.005470454156056316,22.618653689797963,62.89308176100629,0.0,12,0.008573928258967628,0.9914260717410324,22.74715660542432,0.005697349463321569,0.005306445306273902,0.0003909041570476666,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Children's & Adolescent Services,4063,58,54,4005,0.014681493975424615,0.01103253751807158,118.77544585755265,1047.3815461346633,0.08333333333333333,12,0.014275166133398966,0.985724833866601,132.90671917302487,0.012183173802155995,0.009873585776956822,0.002309588025199172,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Dermatology,4741,149,7,4592,0.03219813772254359,0.01141456517506222,15.131136894011696,52.910052910052904,0.0,12,0.03142796878295718,0.9685720312170428,14.764817549040286,0.03602224184410193,0.0427030568396057,-0.00668081499550377,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Diabetic Medicine,3344,3,2,3341,0.000881496549798572,0.002230057235956974,6.140811769341916,43.47826086956522,0.0,12,0.0008971291866028708,0.9991028708133971,5.980861244019138,0.0,0.0,0.0,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Diagnostic Physiological Measurement,1360,0,1,1360,0.0,0.0,7.44047619047619,89.28571428571428,0.0,12,0.0,1.0,7.352941176470588,0.0,0.0,0.0,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,"Ear, Nose & Throat",5062,43,10,5019,0.008440987769798933,0.00424026166696691,20.2532476815518,48.30917874396135,0.0,12,0.008494666139865666,0.9915053338601343,19.75503753457132,0.011923941788741404,0.01074434400892614,0.0011795977798152637,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,GI and Liver (Medicine and Surgery),4679,205,44,4474,0.04406054752364021,0.01306103279379748,91.4486550604484,183.29938900203666,0.0,12,0.043812780508655697,0.9561872194913443,94.03718743321222,0.04468776400471213,0.03310408111836477,0.011583682886347361,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Gynaecology,3684,124,55,3560,0.03347261771907761,0.0075396908845577855,147.86416001814746,362.11699164345407,0.0,12,0.033659066232356136,0.9663409337676439,149.29424538545058,0.027716440986217717,0.042611168201991546,-0.01489472721577383,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Mental Health - Adults of all ages,5183,0,1,5183,0.0,0.0,1.8726591760299627,22.471910112359552,0.0,12,0.0,1.0,1.9293845263360987,0.0,0.0,0.0,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Neurology,2463,175,14,2288,0.07240246648755541,0.013225968833275328,61.20543642652888,187.79342723004694,0.0,10,0.07105156313438896,0.928948436865611,56.84125050751117,0.07277073338678124,0.07302307822840658,-0.00025234484162534043,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Ophthalmology,3391,248,19,3143,0.07264077224896529,0.01471741426912097,55.24778607953728,139.21113689095128,0.0,10,0.07313476850486582,0.9268652314951342,56.03066941905043,0.05922746185007726,0.07535673281941939,-0.01612927096934213,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Orthopaedics,30846,9584,1097,21262,0.3102981914697223,0.03818193722651797,360.0991011799447,664.3806258036863,0.25,12,0.310704791545095,0.689295208454905,355.63768397847366,0.2682117172891381,0.2934456092958011,-0.025233892006662983,2,Emerging deterioration
09D,NHS Sussex ICB - 09D,South East,Review,Pain Management,2006,1102,431,904,0.4952452747891672,0.28295890353435393,1939.245370983961,4122.80701754386,0.6666666666666666,6,0.5493519441674976,0.45064805583250245,2148.554336989033,0.2930394510000202,0.5721203357480882,-0.27908088474806797,1,Volatile access pattern
09D,NHS Sussex ICB - 09D,South East,Review,Physiotherapy,8365,1147,17,7218,0.11359380319778292,0.06689812039752509,19.100270864562646,59.97001499250375,0.0,10,0.1371189479976091,0.8628810520023908,20.322773460848776,0.03077078970478957,0.21303018546751565,-0.18225939576272607,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Rheumatology,7342,1844,479,5498,0.2565782258009794,0.24182086900569078,612.6047253400701,1591.8958031837915,0.5833333333333334,12,0.25115772269136477,0.7488422773086352,652.4107872514301,0.012261806523821717,0.11985216510979747,-0.10759035858597575,2,Emerging deterioration
09D,NHS Sussex ICB - 09D,South East,Review,Surgery - Not Otherwise Specified,1159,177,43,982,0.15357880512651065,0.04398365132306665,367.99965422227893,604.026845637584,0.2,10,0.15271786022433131,0.8472821397756687,371.0094909404659,0.20752768944540678,0.15774986729679286,0.049777822148613926,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Surgery - Vascular,1054,3,8,1051,0.00256564542278828,0.005969626072655225,67.81661743250046,204.0816326530612,0.0,11,0.0028462998102466793,0.9971537001897534,75.90132827324479,0.003401360544217687,0.0,0.003401360544217687,0,High-volume conversion deficit
09D,NHS Sussex ICB - 09D,South East,Review,Urology,2147,57,19,2090,0.025379795348129758,0.019724662849302164,91.29975304622705,280.8988764044944,0.0,12,0.02654867256637168,0.9734513274336283,88.49557522123894,0.0082050708287492,0.03176811242220819,-0.023563041593458994,0,High-volume conversion deficit
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Cardiology,6755,282,3639,6473,0.04230955212185262,0.0235929522749325,5490.250295211928,6681.367144432194,1.0,8,0.041746854182087345,0.9582531458179127,5387.120651369356,0.023451092269572777,0.045953303767305116,-0.02250221149773234,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Dermatology,8000,309,5672,7691,0.04033838643790233,0.03334898093366889,7090.80506568709,8145.363408521303,1.0,12,0.038625,0.961375,7090.0,0.07445443424759951,0.04361926954062709,0.030835164706972423,2,Emerging deterioration
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Mental Health - Adults of all ages,9253,0,2015,9253,0.0,0.0,2194.3216193792937,2491.309385863268,1.0,12,0.0,1.0,2177.6721063438886,0.0,0.0,0.0,2,Emerging deterioration
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Neurology,5545,136,4595,5409,0.02440019244296379,0.006731863184712685,8290.478437831352,8728.813559322034,1.0,12,0.024526600541027954,0.975473399458972,8286.744815148782,0.01901999345470413,0.023381797578942987,-0.004361804124238856,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Podiatry,5931,27,3320,5904,0.004518936920731018,0.003279946202064292,5594.42068549267,6004.319654427645,1.0,12,0.004552352048558422,0.9954476479514416,5597.706963412577,0.0025304414003044138,0.00775144115676873,-0.005220999756464317,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Respiratory Medicine,2566,19,2028,2547,0.007644206906613985,0.007372679138807216,7898.6691405589445,8291.457286432162,1.0,12,0.0074045206547155105,0.9925954793452845,7903.351519875292,0.0038106436721539933,0.015494890661298617,-0.011684246989144624,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Surgery - Plastic,1126,17,1084,1109,0.014640914825541326,0.014583078465178456,9632.63058635521,10500.0,1.0,12,0.015097690941385435,0.9849023090586145,9626.998223801065,0.01656932276456682,0.019940226020360514,-0.0033709032557936933,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Surgery - Vascular,1965,80,1779,1885,0.0389496302874908,0.019579859823021125,9082.944254668158,9588.235294117647,1.0,12,0.04071246819338423,0.9592875318066157,9053.435114503818,0.030268133722456778,0.02288419806667982,0.007383935655776958,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,High Risk,Urology,4866,390,3613,4476,0.07870424762599729,0.04176247633938915,7490.961764840598,9044.117647058823,1.0,12,0.08014796547472257,0.9198520345252774,7424.989724619811,0.060038209725998805,0.06161210923115685,-0.001573899505158044,3,True no-slot bottleneck
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,Monitor,Geriatric Medicine,1030,929,99,110,0.9026612928745865,0.08611420018643658,982.0571083493454,1666.6666666666665,0.9166666666666666,12,0.9019417475728155,0.09805825242718447,961.1650485436893,0.8197210983158696,0.9052011475577261,-0.08548004924185648,1,Volatile access pattern
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,Monitor,Pain Management,1744,898,13,846,0.5180199548295713,0.1252601841840213,75.29348577360001,223.88059701492537,0.0,12,0.5149082568807339,0.48509174311926606,74.54128440366974,0.47685366336729323,0.5588583324512191,-0.08200466908392584,1,Volatile access pattern
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,Monitor,Surgery - Breast,2607,2428,274,179,0.9302362122079563,0.02373383220093181,1035.5111291957546,3157.894736842105,0.75,12,0.9313387034906022,0.06866129650939778,1051.0164940544687,0.9271649236944354,0.9282486519328624,-0.001083728238427062,1,Volatile access pattern
10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",South East,Monitor,Surgery - Not Otherwise Specified,1623,1438,214,273,0.90035887014047,0.2434368381221065,1333.6375454262084,1794.871794871795,1.0,7,0.8860135551447936,0.11398644485520637,1318.5459026494148,0.9188097033685269,0.48428277176424245,0.4345269316042844,1,Volatile access pattern
