org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label,cluster_label_clean,sub_icb_specialty_label,region_latitude,region_longitude,dominant_archetype
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Ophthalmology,1545,796,1428,749,0.5149443461572342,0.1761677520117861,9212.572056192414,14822.695035460993,1.0,12,0.515210355987055,0.484789644012945,9242.718446601944,0.474217907227616,0.6525889382414659,-0.1783710310138499,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Ophthalmology,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Orthopaedics,13996,5650,4549,8346,0.4042148561191948,0.0956574056246253,3259.0468851677965,3950.9536784741144,1.0,12,0.4036867676478994,0.5963132323521005,3250.2143469562734,0.3106569796088944,0.4022982204414934,-0.0916412408325989,2,Emerging deterioration,High-volume persistent bottleneck,NHS West Yorkshire ICB - 03R | Orthopaedics,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Pain Management,1112,748,1745,364,0.685522600733504,0.1420124889513771,15729.282602332669,22121.21212121212,1.0,9,0.6726618705035972,0.3273381294964028,15692.446043165466,0.5404385375246386,1.1210526315789473,-0.5806140940543087,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Pain Management,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Physiotherapy,1110,12,358,1098,0.0103476188265905,0.0049069141688202,3339.3944655961677,4834.437086092716,1.0,6,0.0108108108108108,0.9891891891891892,3225.225225225225,0.0087133913970284,0.0048536835045359,0.0038597078924925,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS West Yorkshire ICB - 03R | Physiotherapy,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Respiratory Medicine,1072,553,1810,519,0.5158042076173903,0.1669429081127731,18657.5343883465,44000.0,1.0,11,0.5158582089552238,0.4841417910447761,16884.328358208957,0.4837855477855478,0.45625,0.0275355477855477,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Respiratory Medicine,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Rheumatology,1500,1048,1826,452,0.6981242376318553,0.1591501858823086,12259.690627362364,13520.0,1.0,11,0.6986666666666667,0.3013333333333333,12173.333333333334,0.6704240316816382,0.8511545391545391,-0.1807305074729008,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Rheumatology,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Not Otherwise Specified,2051,1168,1948,883,0.5757714087399534,0.1730705309033977,9530.692883294549,15354.83870967742,1.0,11,0.5694783032666991,0.4305216967333009,9497.805948317891,0.3652307891013259,0.8734224437077236,-0.5081916546063976,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Surgery - Not Otherwise Specified,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Plastic,1135,734,1194,401,0.6346809981817353,0.1555058534834698,10578.03800611051,16315.78947368421,1.0,8,0.6466960352422908,0.3533039647577092,10519.823788546257,0.6619600389136484,0.679077771459461,-0.0171177325458126,1,Volatile access pattern,Volatile access pattern,NHS West Yorkshire ICB - 03R | Surgery - Plastic,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Vascular,1512,765,1794,747,0.5164023937049768,0.13648172477799,12381.121702695054,18510.638297872338,1.0,12,0.5059523809523809,0.494047619047619,11865.079365079366,0.5717344576719577,0.5877074964603074,-0.0159730387883496,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS West Yorkshire ICB - 03R | Surgery - Vascular,54.3,-1.3,Low-conversion non-ASI deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Urology,3377,1701,2443,1676,0.5029687146365903,0.1315103911408947,7143.792771639447,9090.90909090909,1.0,12,0.5037015102161682,0.4962984897838318,7234.231566479123,0.4354512782293573,0.432975830900894,0.0024754473284633,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS West Yorkshire ICB - 03R | Urology,54.3,-1.3,Low-conversion non-ASI deficit
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,High Risk,Children's & Adolescent Services,2494,180,1559,2314,0.0712527415888006,0.0237244703177169,6261.012855797185,6519.607843137255,1.0,6,0.0721732157177225,0.9278267842822776,6251.002405773857,0.0445302214271388,0.0455720475018357,-0.0010418260746969,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Children's & Adolescent Services",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,High Risk,"Ear, Nose & Throat",2446,159,1394,2287,0.0652566410525267,0.0088809267506651,5705.747281133106,6484.375,1.0,6,0.0650040883074407,0.9349959116925592,5699.1005723630415,0.0692389880961696,0.0791231848198279,-0.0098841967236582,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Monitor,2WW,20243,15466,667,4777,0.7626275126995673,0.02341754362163,327.35241671615427,424.0282685512368,0.0,11,0.7640171911277973,0.2359828088722027,329.4966161142123,0.7594528666493527,0.7363442763124232,0.0231085903369295,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | 2WW",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Cardiology,4001,905,1674,3096,0.2313612426541031,0.1295616669745494,4362.8565350483905,6554.307116104869,0.8333333333333334,12,0.2261934516370907,0.7738065483629093,4183.954011497126,0.075625974756249,0.149386087382212,-0.073760112625963,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Cardiology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Children's & Adolescent Services,2479,111,597,2368,0.0450511344644873,0.0187782633693545,2472.2104426853043,3594.5945945945946,1.0,6,0.044776119402985,0.9552238805970148,2408.229124647035,0.0445302214271388,0.0455720475018357,-0.0010418260746969,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Children's & Adolescent Services",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Dermatology,5004,97,881,4907,0.0198873132263273,0.0095574696939868,1714.495314298638,2993.0394431554523,0.75,12,0.0193844924060751,0.9806155075939248,1760.5915267785772,0.0218690765394119,0.0137174035967801,0.0081516729426317,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Dermatology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Diagnostic Physiological Measurement,3286,0,18,3286,0.0,0.0,403.07816875996514,2222.222222222222,0.2,10,0.0,1.0,54.77784540474742,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Diagnostic Physiological Measurement",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,"Ear, Nose & Throat",2334,203,1144,2131,0.0866647867570427,0.0055055456290083,4943.993795486757,5449.438202247191,1.0,6,0.086975149957155,0.913024850042845,4901.456726649529,0.0692389880961696,0.0791231848198279,-0.0098841967236582,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,GI and Liver (Medicine and Surgery),5193,597,100,4596,0.1157648756950575,0.0187898660744828,188.67240496474673,340.4255319148936,0.0,12,0.1149624494511842,0.8850375505488157,192.56691700365872,0.1026577033080924,0.1103655094923536,-0.0077078061842611,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 03W | GI and Liver (Medicine and Surgery)",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Gynaecology,4531,444,462,4087,0.0976536344898018,0.0166928162375677,994.6659550060216,1768.7074829931971,0.5833333333333334,12,0.0979916133303906,0.9020083866696094,1019.6424630324432,0.0993612047588591,0.1107232659569912,-0.011362061198132,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Gynaecology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Neurology,1693,110,55,1583,0.063960427047136,0.026721776025179,315.89297859880446,473.3727810650888,0.0,10,0.0649734199645599,0.93502658003544,324.86709982279973,0.0629905356887092,0.0609221902967149,0.0020683453919943,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Neurology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Ophthalmology,1642,269,939,1373,0.1590902003984448,0.0558171279293706,5647.5031074376175,7164.948453608247,0.9166666666666666,12,0.1638246041412911,0.8361753958587089,5718.63580998782,0.1280801889100964,0.1912188220458308,-0.0631386331357344,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Ophthalmology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Orthopaedics,12543,5618,3571,6925,0.4469302218393214,0.0332956724274202,2821.721383972052,3680.933852140078,1.0,12,0.4478992266602886,0.5521007733397114,2847.006298333732,0.4505924569040385,0.4436052269895744,0.006987229914464,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Orthopaedics",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Physiotherapy,1494,0,6,1494,0.0,0.0,37.780026919852574,169.4915254237288,0.0,12,0.0,1.0,40.16064257028112,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Physiotherapy",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Rheumatology,2003,673,405,1330,0.3243801778596841,0.1365483462520663,1957.267454640405,3254.437869822485,0.8333333333333334,12,0.3359960059910135,0.6640039940089866,2021.9670494258612,0.1441298228183474,0.3105868210304381,-0.1664569982120907,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Rheumatology",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Surgery - Not Otherwise Specified,1246,149,43,1097,0.1195182395606642,0.0231018825030567,340.9287029413569,645.1612903225806,0.1,10,0.1195826645264847,0.8804173354735152,345.10433386837883,0.1321188188823074,0.1245610999029979,0.0075577189793095,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Surgery - Not Otherwise Specified",52.6,-1.5,High-volume persistent bottleneck
03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W",Midlands,Review,Urology,2897,318,275,2579,0.1054310194758955,0.1432257783674236,966.189451704232,1578.9473684210525,0.8333333333333334,12,0.1097687262685536,0.8902312737314463,949.257852951329,0.0643087688014492,0.0586641512733338,0.0056446175281154,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 03W | Urology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,High Risk,Children's & Adolescent Services,3956,168,2523,3788,0.0415982178567641,0.0290349696480141,6384.970264892019,7235.494880546075,1.0,7,0.0424671385237613,0.9575328614762386,6377.654196157735,0.0226050785372819,0.0173058158782912,0.0052992626589906,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Children's & Adolescent Services",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,High Risk,"Ear, Nose & Throat",5136,11,2815,5125,0.002137662217141,0.0025189519410254,5527.357868711235,6117.64705882353,1.0,12,0.0021417445482866,0.9978582554517134,5480.919003115265,0.0030883155883155,0.0016525168630438,0.0014357987252717,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,High Risk,Endocrinology and Metabolic Medicine,1317,4,1141,1313,0.0030896535807643,0.0046881400012935,8665.17847639236,9416.666666666666,1.0,12,0.0030372057706909,0.996962794229309,8663.629460895976,0.0041152263374485,0.002710027100271,0.0014051992371775,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Endocrinology and Metabolic Medicine",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Monitor,2WW,16456,12862,58,3594,0.7819173540987769,0.0197268223845166,35.52007797185347,62.208398133748055,0.0,12,0.7815994166261546,0.2184005833738453,35.24550315994166,0.7826202345640733,0.7608269724859672,0.021793262078106,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | 2WW",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Monitor,Rheumatology,1741,1042,12,699,0.5967859242991653,0.1914743038685118,69.11677840854531,173.41040462427745,0.0,9,0.5985066053991959,0.4014933946008041,68.92590465249856,0.1006436019223743,0.445970128708101,-0.3453265267857267,1,Volatile access pattern,Volatile access pattern,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Rheumatology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Cardiology,3434,816,1390,2618,0.2400403030302592,0.166766018627426,4116.255393385889,6312.5,0.7,10,0.2376237623762376,0.7623762376237624,4047.7577169481656,0.0456245698079202,0.0675766187141063,-0.021952048906186,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Cardiology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Dermatology,3498,8,438,3490,0.002335660807177,0.0023512931885063,1298.5440856184382,2286.6894197952215,0.8,10,0.0022870211549456,0.9977129788450544,1252.1440823327614,0.0009082652134423,0.0022305526026222,-0.0013222873891798,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Dermatology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Diagnostic Physiological Measurement,2853,0,13,2853,0.0,0.0,52.77977560536023,230.4147465437788,0.0,8,0.0,1.0,45.566070802663866,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Diagnostic Physiological Measurement",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Dietetics,1547,0,0,1547,0.0,0.0,0.0,0.0,0.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Dietetics",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,GI and Liver (Medicine and Surgery),5154,197,140,4957,0.0389353206553898,0.0113333975908108,270.007933125153,572.7923627684964,0.0833333333333333,12,0.0382227396197128,0.9617772603802872,271.6336825766395,0.0344731968892001,0.0338701472556894,0.0006030496335107,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | GI and Liver (Medicine and Surgery)",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Gynaecology,5304,91,24,5213,0.0172383904701922,0.0055477304325796,44.27685777384466,95.4653937947494,0.0,12,0.017156862745098,0.982843137254902,45.248868778280546,0.016790925433874,0.0195392361564226,-0.0027483107225485,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Gynaecology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Neurology,2314,3,49,2311,0.0011307077416119,0.0020534044798146,214.2418827944321,434.7826086956522,0.0,12,0.0012964563526361,0.998703543647364,211.75453759723425,0.0,0.0016666666666666,-0.0016666666666666,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Neurology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Ophthalmology,4433,122,885,4311,0.0432226195183861,0.0460814427006347,3193.0670460273177,9139.78494623656,0.8333333333333334,12,0.0275208662305436,0.9724791337694564,1996.3907060681256,0.0255592298552769,0.0164901309030568,0.0090690989522201,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Ophthalmology",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Orthopaedics,10035,2957,3634,7078,0.2943768225613385,0.0339775939660064,3645.7882891470417,4782.608695652174,1.0,12,0.2946686596910812,0.7053313403089188,3621.325361235675,0.3088735559733228,0.2917728399564265,0.0171007160168963,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Orthopaedics",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Physiotherapy,1189,0,1,1189,0.0,0.0,10.288065843621398,123.45679012345678,0.0,12,0.0,1.0,8.410428931875526,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Physiotherapy",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Surgery - Not Otherwise Specified,1332,35,49,1297,0.024492304979168,0.0199453571276051,378.0393174157692,689.6551724137931,0.4166666666666667,12,0.0262762762762762,0.9737237237237236,367.86786786786786,0.0385967730420504,0.0111189413514994,0.0274778316905509,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Surgery - Not Otherwise Specified",52.6,-1.5,High-volume persistent bottleneck
04C,"NHS Leicester, Leicestershire and Rutland ICB - 04C",Midlands,Review,Urology,2079,14,94,2065,0.0069258817342026,0.0104223426700888,461.7457226730396,883.7209302325581,0.5454545454545454,11,0.0067340067340067,0.9932659932659932,452.1404521404521,0.0026246719160104,0.0020703933747412,0.0005542785412692,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04C | Urology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,High Risk,Children's & Adolescent Services,2937,278,1994,2659,0.0939788691872115,0.0327220516537318,6801.218955382022,7665.198237885462,1.0,6,0.0946544092611508,0.9053455907388492,6789.240721824992,0.0728273471434565,0.0788922109007407,-0.0060648637572841,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Children's & Adolescent Services",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,High Risk,"Ear, Nose & Throat",5455,169,3440,5286,0.0309532626021113,0.0132659695052996,6327.652292363098,7299.465240641712,1.0,12,0.0309807516040329,0.969019248395967,6306.141154903758,0.0285267511021782,0.019510625539321,0.0090161255628571,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Monitor,2WW,24830,19460,778,5370,0.7826652661485883,0.0141624865919415,309.8672183407569,449.6124031007752,0.0,12,0.78372935964559,0.21627064035441,313.33064840918246,0.7876801392343081,0.7652034432775551,0.022476695956753,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | 2WW",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Cardiology,4226,1016,2063,3210,0.2391262582347108,0.1290899379784396,4989.811210413558,7491.408934707903,1.0,12,0.2404164694746805,0.7595835305253195,4881.68480832939,0.0939194588335925,0.1470954076567314,-0.0531759488231389,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Cardiology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Children's & Adolescent Services,2738,208,977,2530,0.0758597790220986,0.0075045158437767,3644.34664795302,4725.536992840095,1.0,6,0.0759678597516435,0.9240321402483564,3568.298027757487,0.0728273471434565,0.0788922109007407,-0.0060648637572841,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Children's & Adolescent Services",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Dermatology,5151,42,967,5109,0.0084351466931607,0.0029429623781781,1918.0700872938069,3243.847874720358,1.0,12,0.0081537565521258,0.9918462434478742,1877.3053775965832,0.0073074255068976,0.0076850523872518,-0.0003776268803541,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Dermatology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Diagnostic Physiological Measurement,3026,0,117,3026,0.0,0.0,2960.5383987123555,10000.0,0.5,12,0.0,1.0,386.6490416391276,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Diagnostic Physiological Measurement",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Endocrinology and Metabolic Medicine,1096,118,892,978,0.1058997568203314,0.0467605422373266,8161.781260221704,9829.059829059828,1.0,10,0.1076642335766423,0.8923357664233577,8138.686131386861,0.1052830004568458,0.070362353695687,0.0349206467611587,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Endocrinology and Metabolic Medicine",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,GI and Liver (Medicine and Surgery),5635,762,675,4873,0.1366083370445293,0.0166050823278631,1193.6848169702405,1805.054151624549,1.0,12,0.135226264418811,0.864773735581189,1197.8704525288376,0.1279862703666936,0.1319338319338319,-0.0039475615671382,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | GI and Liver (Medicine and Surgery)",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Gynaecology,5247,422,1359,4825,0.0806786472813739,0.0236027974303023,2566.180962470062,4051.8962075848303,1.0,12,0.0804269106155898,0.9195730893844102,2590.0514579759865,0.0721209360939185,0.0847349010139707,-0.0126139649200522,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Gynaecology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Neurology,2470,130,207,2340,0.0537251455605378,0.0236026779252869,823.0901427082027,1647.7272727272727,0.6666666666666666,12,0.0526315789473684,0.9473684210526316,838.0566801619434,0.0290938661633803,0.0539233003611241,-0.0248294341977438,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Neurology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Ophthalmology,1842,378,1091,1464,0.1938460863874017,0.0857057431511883,6344.922214308934,8730.15873015873,1.0,11,0.2052117263843648,0.7947882736156352,5922.9098805646045,0.2791608228143992,0.2379854032313986,0.0411754195830006,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Ophthalmology",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Orthopaedics,12580,5125,4669,7455,0.4065901465579166,0.0454841835325321,3800.8796381980014,4881.422924901186,1.0,12,0.4073926868044515,0.5926073131955485,3711.4467408585056,0.3843684911755716,0.3678466977878029,0.0165217933877686,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Orthopaedics",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Physiotherapy,1516,0,5,1516,0.0,0.0,30.806033563386507,121.21212121212122,0.0,12,0.0,1.0,32.98153034300792,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Physiotherapy",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Rheumatology,2355,596,969,1759,0.2503900326480689,0.0824952398086254,4031.084182760012,6200.0,1.0,12,0.2530785562632696,0.7469214437367304,4114.649681528663,0.1703121819115655,0.2390351656947802,-0.0687229837832146,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Rheumatology",52.6,-1.5,High-volume persistent bottleneck
